Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,,,,,,,,,,,,,,,,,,,
CHEMBL5219623,,None,578.6,2,8.11,13b,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4cc(-c5cnc6ccccc6c5)ccn4)c3)cc(C(F)(F)F)c2)cn1,IC50,'>',1000,nM,,,,UO_0000065,,,,,0,CHEMBL5217920,Inhibition of full-length N-terminal His-tagged human c-Abl kinase (2 to 1130 residues) expressed in baculovirus expression system using Tk-substrate preincubated for 5 to 10 mins followed by substrate addition and measured after 40 mins by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5214991,1,Scientific Literature,Bioorg Med Chem,2022,None,Time_Lower = 5.0 min | Time_Upper = 10.0 min,,,1000,,,,,,,,,,,,,,,,,,,
CHEMBL5397973,,None,565.6,1,4.92,A5,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1cccc2c1C(=O)C(=O)N2C,IC50,'=',28,nM,7.55,,,UO_0000065,13.35,0.25,2.63,8.89,0,CHEMBL5330825,Inhibition of wild-type N-terminal His-tagged c-Abl (2 to 1130 residues) (unknown origin) expressed in Sf21 insect cells using Tk-substrate preincubated for 5 mins followed by substrate addition and measured after 40 mins in the presence of ATP by HTRF based FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5329216,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 0.75 hr,INHIBITOR,,28,,,,,,,,,,,,,,,,,,,
CHEMBL5407620,,None,518.5,2,5.8,A6,Cc1ccc(C(=O)Nc2cc(-c3cnn(C)c3)cc(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,IC50,'=',16.6,nM,7.78,,,UO_0000065,15,0.28,1.98,7.43,0,CHEMBL5330825,Inhibition of wild-type N-terminal His-tagged c-Abl (2 to 1130 residues) (unknown origin) expressed in Sf21 insect cells using Tk-substrate preincubated for 5 mins followed by substrate addition and measured after 40 mins in the presence of ATP by HTRF based FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5329216,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 0.75 hr,INHIBITOR,,16.6,,,,,,,,,,,,,,,,,,,
CHEMBL5773635,,None,490.92,1,5.92,BDBM477811,C[C@@H]1CCOc2nc3cc(C(=O)Nc4ccc(OC(F)(F)Cl)cc4)cc(-c4cscn4)c3n21,IC50,'=',0.35,nM,9.46,,993428,UO_0000065,19.26,0.39,3.54,12.08,0,CHEMBL5736310,Biochemical Kinase Assay: ABL1 WT protein (64-515aa) containing an N-terminal His tag was produced by co-expression with YopH in Sf9 insect cells. Cells were harvested by centrifugation and resuspended in 50 mM Tris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4776698,,None,234.26,0,2.68,AV123; 12,CCCCNc1nc2ccc([N+](=O)[O-])cc2[nH]1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4772145,Inhibition of recombinant human ABL1 (118 to 535 residues) expressed in baculovirus infected Sf9 insect cells using EAIYAAPFAKKK as substrate by ADP-glo assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf9,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4765378,1,Scientific Literature,Eur J Med Chem,2020,None,,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL4869199,,None,489.01,0,2.71,C4,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cncc3Cl)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',11000,nM,4.96,,,UO_0000065,10.14,0.21,2.25,4.15,0,CHEMBL4807642,Inhibition of ABL1 (unknown origin) Y253F mutant using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4867844,,None,494.05,0,3.38,C7,Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',2810,nM,5.55,,,UO_0000065,11.24,0.24,2.17,5.21,0,CHEMBL4807642,Inhibition of ABL1 (unknown origin) Y253F mutant using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4865345,,None,533.46,1,2.82,C3,Cc1nc(Nc2ncc(C(=O)Nc3c(Br)ccnc3C)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',111000,nM,,Outside typical range,,UO_0000065,,,,,0,CHEMBL4807643,Inhibition of ABL1 (unknown origin) E255K mutant using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4867844,,None,494.05,0,3.38,C7,Cc1nc(Nc2ncc(C(=O)Nc3c(C)csc3Cl)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',12500,nM,4.9,,,UO_0000065,9.92,0.21,1.52,4.6,0,CHEMBL4807643,Inhibition of ABL1 (unknown origin) E255K mutant using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5416410,DASATINIB,4,506.03,0,3.31,A8,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,'=',4210,nM,5.38,,,UO_0000065,11.02,0.22,2.07,5.05,0,CHEMBL4807645,Inhibition of ABL1 (unknown origin) F317I mutant using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4869199,,None,489.01,0,2.71,C4,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cncc3Cl)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',13200,nM,4.88,,,UO_0000065,9.98,0.2,2.17,4.09,0,CHEMBL4807647,Inhibition of ABL1 (unknown origin) H396P mutant using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5427375,,None,533.51,2,6.67,A7,Cc1ccc(C(=O)Nc2cc(-c3c(C)noc3C)cc(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,IC50,'=',248.2,nM,6.61,,,UO_0000065,12.38,0.23,-0.06,5.85,0,CHEMBL5330825,Inhibition of wild-type N-terminal His-tagged c-Abl (2 to 1130 residues) (unknown origin) expressed in Sf21 insect cells using Tk-substrate preincubated for 5 mins followed by substrate addition and measured after 40 mins in the presence of ATP by HTRF based FRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,Sf21,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5329216,1,Scientific Literature,Bioorg Med Chem,2023,None,TIME = 0.75 hr,INHIBITOR,,248.2,,,,,,,,,,,,,,,,,,,
CHEMBL4850733,,None,458.55,1,1.96,C9,Cc1nc(Nc2ncc(C(=O)Nc3c(C)noc3C)s2)cc(N2CCN(CCO)CC2)n1,IC50,'=',27.4,nM,7.56,,,UO_0000065,16.49,0.32,5.6,5.71,0,CHEMBL4807585,Inhibition of wild type ABL1 (unknown origin) using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5416410,DASATINIB,4,506.03,0,3.31,A8,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1.O,IC50,'=',1,nM,9,,,UO_0000065,18.44,0.37,5.69,8.45,1,CHEMBL4807585,Inhibition of wild type ABL1 (unknown origin) using poly(Ala,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4862702,,None,345.37,0,4.1,BDBM445956,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,IC50,'=',2.7,nM,8.57,,1019560,UO_0000065,24.81,0.49,4.47,15.61,1,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5802235,,None,342.4,0,4.27,BDBM445962,Cc1ccc(O)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,IC50,'=',1.3,nM,8.89,,1019566,UO_0000065,25.95,0.51,4.62,14.28,1,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5926138,,None,370.41,0,3.56,BDBM490094,CC(=O)c1cc(C)c(-c2ccc3sc(NC(=O)C4C[C@@H]4F)nc3n2)cn1,IC50,'>',2000,nM,,,1019572,UO_0000065,,,,,0,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6004963,,None,679.79,3,5.17,BDBM481104,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cccnc4)C3)c2)n1,IC50,'=',232,nM,6.63,,997961,UO_0000065,9.76,0.18,1.46,4.34,0,CHEMBL5736371,Kinase Assay: Kinase base buffer (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6058323,,None,739.84,2,4.2,BDBM481113,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cc(C(=O)N(C)C)n[nH]4)C3)c2)n1,IC50,'=',29.1,nM,7.54,,997988,UO_0000065,10.19,0.19,3.34,3.99,0,CHEMBL5736371,Kinase Assay: Kinase base buffer (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5994391,,None,668.77,2,4.5,BDBM481114,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cncc(C3=NN=C(C(=O)Nc4cn[nH]c4)C3)c2)n1,IC50,'=',37.2,nM,7.43,,997991,UO_0000065,11.11,0.2,2.93,4.4,0,CHEMBL5736371,Kinase Assay: Kinase base buffer (50 mM HEPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL460472,,None,539.59,1,4.71,59e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6053162,,None,341.36,0,4.05,BDBM514966,Cc1c(F)cccc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)c(C)n2c1,IC50,'=',55,nM,7.26,,1080749,UO_0000065,21.27,0.4,3.21,15.65,0,CHEMBL5737219,Kinase Assay: c-abl: ADP-Glo assay kit was purchased from Promega. Magnesium chloride (MgCl2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5817683,,None,334.35,0,3.48,BDBM514975,Cc1ccc(C#N)cc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)cn2c1,IC50,'<',10,nM,,,1080776,UO_0000065,,,,,0,CHEMBL5737219,Kinase Assay: c-abl: ADP-Glo assay kit was purchased from Promega. Magnesium chloride (MgCl2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL6023916,,None,330.75,0,3.35,BDBM514979,O=C(Nc1cn2cc(-c3cnccc3Cl)ccc2n1)[C@@H]1C[C@@H]1F,IC50,'=',55,nM,7.26,,1080788,UO_0000065,21.95,0.43,3.91,12.24,0,CHEMBL5737219,Kinase Assay: c-abl: ADP-Glo assay kit was purchased from Promega. Magnesium chloride (MgCl2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5830640,,None,323.37,0,3.91,BDBM514980,Cc1cccc(-c2ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)cn3c2)c1C,IC50,'<',10,nM,,,1080791,UO_0000065,,,,,0,CHEMBL5737219,Kinase Assay: c-abl: ADP-Glo assay kit was purchased from Promega. Magnesium chloride (MgCl2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1784970,,None,400.53,0,3.88,BDBM50345718,CCN1CCC(Cn2nc(Cc3cccc4ccccc34)c3c(N)ncnc32)CC1,IC50,'>',20000,nM,,,1138188,UO_0000065,,,,,1,CHEMBL5737832,KinaseGlo Assay: Kinase phosphorylation reactions were performed in a buffered medium containing 20 mM HEPES pH 7.5 (KOH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL1785021,,None,347.42,0,4.21,BDBM50345740,CCOc1ccc2cc(-c3nn(C(C)C)c4ncnc(N)c34)ccc2c1,IC50,'=',1700,nM,5.77,,1138202,UO_0000065,16.61,0.3,1.56,7.32,1,CHEMBL5737832,KinaseGlo Assay: Kinase phosphorylation reactions were performed in a buffered medium containing 20 mM HEPES pH 7.5 (KOH),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL388978,STAUROSPORINE,None,466.54,0,4.35,Staurosporine,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,IC50,'=',208.3,nM,6.68,,,UO_0000065,14.32,0.26,2.33,9.62,1,CHEMBL5541685,Inhibition of ABL (unknown origin) using FAM-P22 peptide as substrate preincubated with compound for 10 mins followed by substrate addition and ATP measured after 60 mins by fluorescence-based microfluidic mobility shift assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5537203,1,Scientific Literature,J Med Chem,2024,None,TIME = 1.167 hr,INHIBITOR,,208.3,,,,,,,,,,,,,,,,,,,
CHEMBL4171235,,None,495.55,1,5.26,5e,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1ccoc1,IC50,'=',7700,nM,5.11,,,UO_0000065,10.32,0.19,-0.15,10.5,0,CHEMBL4151610,Inhibition of Abl1 (unknown origin) incubated for 1 hr in presence of Tyrosine-2 peptide substrate by FRET based Z'-Lyte assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4145679,1,Scientific Literature,J Med Chem,2018,None,,,,7700,,,,,,,,,,,,,,,,,,,
CHEMBL4159558,,None,507.56,1,4.46,5a,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cncnc1,IC50,'=',281,nM,6.55,,,UO_0000065,12.91,0.24,2.09,10.68,0,CHEMBL4151610,Inhibition of Abl1 (unknown origin) incubated for 1 hr in presence of Tyrosine-2 peptide substrate by FRET based Z'-Lyte assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4145679,1,Scientific Literature,J Med Chem,2018,None,,,,281,,,,,,,,,,,,,,,,,,,
CHEMBL4175086,,None,546.6,1,4.71,5j,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cnccn12,IC50,'=',9.4,nM,8.03,,,UO_0000065,14.69,0.27,3.32,12.2,0,CHEMBL4151610,Inhibition of Abl1 (unknown origin) incubated for 1 hr in presence of Tyrosine-2 peptide substrate by FRET based Z'-Lyte assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4145679,1,Scientific Literature,J Med Chem,2018,None,,,,9.4,,,,,,,,,,,,,,,,,,,
CHEMBL4164448,,None,546.6,1,4.71,5k,CCc1ccc(C(=O)Nc2cc(CN3CCN(C)CC3)cc(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12,IC50,'=',11.94,nM,7.92,,,UO_0000065,14.5,0.27,3.21,12.05,0,CHEMBL4151610,Inhibition of Abl1 (unknown origin) incubated for 1 hr in presence of Tyrosine-2 peptide substrate by FRET based Z'-Lyte assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4145679,1,Scientific Literature,J Med Chem,2018,None,,,,11.94,,,,,,,,,,,,,,,,,,,
CHEMBL6036907,,None,473.87,0,4.15,BDBM477835,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cc(-c2ccn[nH]2)c2c(c1)nc1n2C[C@@H](O)CC1,IC50,'=',0.38,nM,9.42,,993452,UO_0000065,19.88,0.39,5.27,8.97,0,CHEMBL5736310,Biochemical Kinase Assay: ABL1 WT protein (64-515aa) containing an N-terminal His tag was produced by co-expression with YopH in Sf9 insect cells. Cells were harvested by centrifugation and resuspended in 50 mM Tris,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5753380,,None,328.37,0,3.55,BDBM445982,Cc1c(F)cncc1-c1cnc2nc(NC(=O)C3CC3)sc2c1,IC50,'=',1156,nM,5.94,,1019586,UO_0000065,18.08,0.35,2.39,8.76,1,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL5865726,,None,367.45,0,4.54,BDBM445971,Cc1ccc2c(c1-c1ccc3nc(NC(=O)[C@@H]4C[C@@H]4F)sc3c1)CCN2,IC50,'=',2.3,nM,8.64,,1019575,UO_0000065,23.51,0.45,4.1,15.99,1,CHEMBL5736634,Kinase Assay: c-abl kinase activity was measured by Promega's ADP-Glo Assay. In this assay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHEMBL4764640,,None,499.06,0,4.25,28,CCN(Cc1ccc(Cl)cc1)c1ncc(C(=O)NCCCN2CCCC2=O)c(NC2CCCC2)n1,IC50,'>',10000,nM,,,,UO_0000065,,,,,0,CHEMBL4831233,Inhibition of tracer K5 binding to NanoLuc-fused ABL1 (unknown origin) expressed in HEK293T cells measured after 2 hrs by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293T,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4828765,1,Scientific Literature,J Med Chem,2021,None,TIME = 2.0 hr,,,10,,,,,,,,,,,,,,,,,,,
CHEMBL4855185,,None,328.37,0,3.36,18,Cc1ccncc1-c1cnc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,IC50,'>',2000,nM,,,,UO_0000065,,,,,1,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,,,2000,,,,,,,,,,,,,,,,,,,
CHEMBL4851636,,None,347.8,0,4.31,24,O=C(Nc1nc2ccc(-c3cnccc3Cl)cc2s1)[C@@H]1C[C@@H]1F,IC50,'=',8.74,nM,8.06,,,UO_0000065,23.17,0.48,3.75,14.68,0,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,8.74,,,,,,,,,,,,,,,,,,,
CHEMBL4862702,,None,345.37,0,4.1,26,Cc1c(F)cncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,IC50,'=',2.71,nM,8.57,,,UO_0000065,24.81,0.49,4.47,15.61,1,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,2.71,,,,,,,,,,,,,,,,,,,
CHEMBL3545311,BRIGATINIB,4,584.11,2,5.09,Brigatinib,COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,IC50,'=',500,nM,6.3,,,UO_0000065,10.79,0.22,1.21,7.34,0,CHEMBL5705091,Inhibition of human ABL1 using EAIYAAPFAKKK as substrate in presence of [gamma33P]-ATP by HotSpot assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,EFO_ID: EFO:0003060 | EFO_TERM: non-small cell lung carcinoma,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL5696443,72,Chemical Probe data from Scientific Literature,Clin Cancer Res,2016,None,,INHIBITOR,,500,,,,,,,,,,,,,,,,,,,
CHEMBL3823849,,None,393.54,0,2.66,7j,Cc1ccc(-c2nn(CCN3CCC(CN(C)C)CC3)c3ncnc(N)c23)cc1,IC50,'=',7525,nM,5.12,,,UO_0000065,13.02,0.24,2.46,6.73,0,CHEMBL3826738,Inhibition of human ABL using EAIYAAPFAKKK as substrate in presence of [gamma-33P]ATP,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL3822371,1,Scientific Literature,J Med Chem,2016,None,,,,7525,,,,,,,,,,,,,,,,,,,
CHEMBL4868998,,None,400.31,0,3.96,5,Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.Cl.Cl,IC50,'=',5.07,nM,8.29,,,UO_0000065,25.34,0.49,4.33,15.11,0,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,5.07,,,,,,,,,,,,,,,,,,,
CHEMBL4850262,,None,343.38,0,3.66,22,COc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,IC50,'=',6.13,nM,8.21,,,UO_0000065,23.92,0.47,4.55,12.81,1,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,6.13,,,,,,,,,,,,,,,,,,,
CHEMBL4848867,,None,609.4,0,4.67,23,O=C(Nc1nc2ccc(-c3cnccc3C(F)(F)F)cc2s1)[C@@H]1C[C@@H]1F.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,IC50,'=',61.72,nM,7.21,,,UO_0000065,18.91,0.38,2.54,13.14,0,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,61.72,,,,,,,,,,,,,,,,,,,
CHEMBL4872437,,None,566.41,0,3.53,25,N#Cc1ccncc1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,IC50,'=',50.22,nM,7.3,,,UO_0000065,21.57,0.42,3.77,9.28,0,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,50.22,,,,,,,,,,,,,,,,,,,
CHEMBL4877718,,None,344.39,0,4.71,29,Cc1cccc(F)c1-c1ccc2nc(NC(=O)[C@@H]3C[C@@H]3F)sc2c1,IC50,'=',17.16,nM,7.76,,,UO_0000065,22.55,0.44,3.06,18.49,0,CHEMBL4844894,Inhibition of recombinant human His-tagged c-Abl kinase assessed as luminescence incubated for 30 mins by ADP-Glo assay,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL1862,Tyrosine-protein kinase ABL1,Homo sapiens,SINGLE PROTEIN,CHEMBL4842381,1,Scientific Literature,J Med Chem,2021,None,TIME = 0.5 hr,INHIBITOR,,17.16,,,,,,,,,,,,,,,,,,,
